"movement","habitat_cover","metapop_cap","alpha","mean_dispersal"
"result_final_linear_10",4.34,1.66251269426184e-18,91.2855943201771,0.0109546309847376
"result_final_linear_10",16.91,1.32037121726307e-18,92.6227315289606,0.010796485738356
"result_final_linear_10",10.22,1.05690630159292e-18,91.8597036915773,0.0108861661840053
"result_final_linear_10",21.05,5.07207238645354e-18,93.1673353788058,0.0107333755541482
"result_final_linear_10",26.71,7.40285242206557e-18,94.0242212757223,0.0106355573748124
"result_final_linear_10",19.9,2.99107057389534e-18,93.0097538318625,0.0107515605493134
"result_final_linear_10",28.91,1.29699332591455e-17,94.3990014341106,0.0105933323955549
"result_final_linear_10",7.57,3.26852154271894e-19,91.5910262000079,0.010918100183923
"result_final_linear_10",13.32,1.19861899914683e-18,92.1970728386658,0.010846331333641
"result_final_linear_10",24.86,7.18085983282016e-18,93.7281708412334,0.0106691509182859
"result_final_linear_10",41.44,7.78029539880576e-16,97.1595434032386,0.010292349726776
"result_final_linear_10",11.63,1.58862676400986e-18,92.00991212361,0.0108683942514428
"result_final_linear_10",12.51,2.14584170499187e-18,92.1063713311155,0.0108570122299691
"result_final_linear_10",10.05,8.86447325012661e-19,91.8419440473759,0.0108882712618121
"result_final_linear_10",6.54,4.29494506029999e-19,91.4911112851437,0.0109300235394821
"result_final_linear_10",0.96,3.5128426463474e-19,90.989269439953,0.0109903069466882
"result_final_linear_10",34.14,9.15577803688451e-17,95.4050295515123,0.0104816276951108
"result_final_linear_10",19.63,2.82664462640001e-18,92.9734857248623,0.010755754634814
"result_final_linear_10",38.89,5.41545453506621e-16,96.4915050843176,0.0103636066110293
"result_final_linear_10",8.76,5.47548751844392e-19,91.7095529109038,0.010903989478299
"result_final_linear_10",45.25,3.72787868384708e-16,98.294434470377,0.0101735159817352
"result_final_linear_10",23.7,3.54454478178539e-18,93.5507601765571,0.0106893840104849
"result_final_linear_10",11.33,1.00742697202468e-18,91.9775113065848,0.0108722228487651
"result_final_linear_10",34.56,2.14661879847937e-16,95.4938127480738,0.0104718826405868
"result_final_linear_10",12.62,7.13989575963886e-19,92.1185797419246,0.0108555733577478
"result_final_linear_10",26.48,2.73263339209493e-17,93.9865003068112,0.0106398258977149
"result_final_linear_10",22.08,1.15231476012777e-17,93.3128951906495,0.0107166324435318
"result_final_linear_10",28.88,2.17394886276647e-17,94.3937141643661,0.0105939257592801
"result_final_linear_10",20.69,2.43775640909893e-18,93.1174564410839,0.0107391249527172
"result_final_linear_10",1.23,6.90284086223689e-20,91.0121263499318,0.0109875468259593
"result_final_linear_10",28.7,1.31389906803675e-17,94.3620963472737,0.0105974754558205
"result_final_linear_10",26.89,2.14223135216167e-17,94.0539288838573,0.0106321980577212
"result_final_linear_10",13.25,3.16889517349182e-18,92.1891604675877,0.0108472622478386
"result_final_linear_10",3.94,1.27871549125958e-18,91.2493350558553,0.0109589839683531
"result_final_linear_10",14.31,1.21456375954024e-18,92.3105097599862,0.0108330026840938
"result_final_linear_10",9.8,6.57859899148291e-19,91.8159609120521,0.0108913525498891
"result_final_linear_10",19.23,1.67599492745942e-18,92.9202521743132,0.0107619165531757
"result_final_linear_10",1.55,1.53210813762814e-19,91.0393933789532,0.0109842559674962
"result_final_linear_10",29.87,1.41134701620437e-17,94.570904579535,0.0105740767146728
"result_final_linear_10",2.28,1.64960914064612e-19,91.1023269689738,0.0109766680311093
"result_final_linear_10",38.84,1.04276533076806e-15,96.4790509843513,0.0103649444081099
"result_final_linear_10",30.78,3.45290729930759e-17,94.7388590824483,0.0105553308292401
"result_final_linear_10",6.1,3.12180743777041e-19,91.4491624464355,0.0109350372736954
"result_final_linear_10",13.49,1.23263711683144e-18,92.2163475887946,0.0108440642700266
"result_final_linear_10",33.86,7.60138250175211e-17,95.3465574904855,0.0104880556395525
"result_final_linear_10",37.41,2.15823226429424e-16,96.1325797137065,0.0104023006870107
"result_final_linear_10",35.37,1.73014694280377e-16,95.6687784948783,0.0104527309299087
"result_final_linear_10",34.28,7.84684269869898e-17,95.4344795539034,0.0104783931832015
"result_final_linear_10",17.79,2.02929646220118e-18,92.7333844696115,0.0107836029680088
"result_final_linear_10",12.29,7.0751171311064e-19,92.0820560198211,0.0108598791471896
"result_final_linear_10",27.12,9.03269986178236e-18,94.0921297252634,0.0106278814489572
"result_final_linear_10",26.76,1.67792196661874e-17,94.0324568611339,0.0106346258874932
"result_final_linear_10",15.74,1.31049769905975e-18,92.4795855650189,0.0108131972466176
"result_final_linear_10",32.12,3.14988689917664e-17,94.9955217196596,0.0105268120212139
"result_final_linear_10",11.31,7.07467316517452e-19,91.9753598539843,0.0108724771676626
"result_final_linear_10",36.66,5.89346374293061e-16,95.9580656890074,0.0104212188190717
"result_final_linear_10",26.67,1.22601823332361e-17,94.0176419303554,0.010636301650075
"result_final_linear_10",40.6,1.46354984808326e-15,96.9321148825065,0.0103164983164983
"result_final_linear_10",8.22,3.56080735175765e-19,91.655348725733,0.0109104380039224
"result_final_linear_10",29.49,9.99168998054291e-18,94.5022248431888,0.0105817614522763
"result_final_linear_10",3.17,1.42776738794407e-19,91.1804587743418,0.0109672622121243
"result_final_linear_10",5.08,2.77830840302185e-19,91.3535571296581,0.0109464812473662
"result_final_linear_10",26.69,1.09476679054492e-17,94.0209305904684,0.0106359296139681
"result_final_linear_10",14.89,1.24988840433747e-18,92.3783267485781,0.0108250499353777
"result_final_linear_10",25.22,6.43513794410592e-18,93.7844888130832,0.010662744049211
"result_final_linear_10",33.91,4.49127589796229e-17,95.3569573498009,0.0104869117869572
