"movement","habitat_cover","metapop_cap","alpha","mean_dispersal"
"result_final_linear_10",4.34,303.777467629881,0.0912855943201771,10.9546309847376
"result_final_linear_10",16.91,1762.61002912904,0.0926227315289606,10.796485738356
"result_final_linear_10",10.22,600.644145950538,0.0918597036915773,10.8861661840053
"result_final_linear_10",21.05,3440.11388318762,0.0931673353788058,10.7333755541482
"result_final_linear_10",26.71,10240.3810715721,0.0940242212757223,10.6355573748124
"result_final_linear_10",19.9,3154.9759173996,0.0930097538318625,10.7515605493134
"result_final_linear_10",28.91,15564.5649570348,0.0943990014341106,10.5933323955549
"result_final_linear_10",7.57,331.337572533236,0.0915910262000079,10.918100183923
"result_final_linear_10",13.32,1453.77528974363,0.0921970728386658,10.846331333641
"result_final_linear_10",24.86,8545.8369858049,0.0937281708412334,10.6691509182859
"result_final_linear_10",41.44,944783.542656285,0.0971595434032387,10.292349726776
"result_final_linear_10",11.63,990.698773063801,0.09200991212361,10.8683942514428
"result_final_linear_10",12.51,1059.939704411,0.0921063713311155,10.8570122299691
"result_final_linear_10",10.05,543.441979142262,0.091841944047376,10.8882712618121
"result_final_linear_10",6.54,400.943403246005,0.0914911112851437,10.9300235394821
"result_final_linear_10",0.96,39.7955798889797,0.090989269439953,10.9903069466882
"result_final_linear_10",34.14,96168.3684187417,0.0954050295515123,10.4816276951108
"result_final_linear_10",19.63,3234.17961866627,0.0929734857248623,10.755754634814
"result_final_linear_10",38.89,541797.309624067,0.0964915050843176,10.3636066110293
"result_final_linear_10",8.76,478.870851907813,0.0917095529109038,10.903989478299
"result_final_linear_10",45.25,786501.607443858,0.098294434470377,10.1735159817352
"result_final_linear_10",23.7,5283.13944331064,0.0935507601765571,10.6893840104849
"result_final_linear_10",11.33,676.986796628491,0.0919775113065848,10.8722228487651
"result_final_linear_10",34.56,144714.407234062,0.0954938127480738,10.4718826405868
"result_final_linear_10",12.62,828.403642535648,0.0921185797419246,10.8555733577478
"result_final_linear_10",26.48,12979.1199684489,0.0939865003068112,10.6398258977149
"result_final_linear_10",22.08,4627.06653406472,0.0933128951906495,10.7166324435318
"result_final_linear_10",28.88,23555.2049945171,0.0943937141643661,10.5939257592801
"result_final_linear_10",20.69,3672.83610881757,0.0931174564410839,10.7391249527172
"result_final_linear_10",1.23,28.8610386075199,0.0910121263499318,10.9875468259593
"result_final_linear_10",28.7,20467.0183700428,0.0943620963472737,10.5974754558205
"result_final_linear_10",26.89,17645.0874878855,0.0940539288838573,10.6321980577212
"result_final_linear_10",13.25,1036.00067756687,0.0921891604675877,10.8472622478386
"result_final_linear_10",3.94,157.05078555196,0.0912493350558553,10.9589839683531
"result_final_linear_10",14.31,1286.63400099298,0.0923105097599862,10.8330026840938
"result_final_linear_10",9.8,610.978006312691,0.0918159609120521,10.8913525498891
"result_final_linear_10",19.23,2723.26678746006,0.0929202521743132,10.7619165531757
"result_final_linear_10",1.55,87.9148027523264,0.0910393933789532,10.9842559674962
"result_final_linear_10",29.87,17869.1219435488,0.094570904579535,10.5740767146728
"result_final_linear_10",2.28,93.5980936520606,0.0911023269689737,10.9766680311093
"result_final_linear_10",38.84,1033092.36680745,0.0964790509843513,10.3649444081099
"result_final_linear_10",30.78,25053.7466238156,0.0947388590824483,10.5553308292401
"result_final_linear_10",6.1,286.097626660303,0.0914491624464355,10.9350372736954
"result_final_linear_10",13.49,1077.86592680035,0.0922163475887946,10.8440642700266
"result_final_linear_10",33.86,71352.7119783444,0.0953465574904855,10.4880556395525
"result_final_linear_10",37.41,390823.914972838,0.0961325797137065,10.4023006870107
"result_final_linear_10",35.37,165545.682056219,0.0956687784948783,10.4527309299087
"result_final_linear_10",34.28,90374.5306303064,0.0954344795539034,10.4783931832015
"result_final_linear_10",17.79,2255.07169184137,0.0927333844696115,10.7836029680088
"result_final_linear_10",12.29,797.944877883802,0.0920820560198211,10.8598791471896
