"movement","habitat_cover","metapop_cap","alpha","mean_dispersal"
"result_final_linear_10",3.43,1.17154080223755,9.12035812776246,0.109644817231024
"result_final_linear_10",17.58,62.8873292003544,9.27067398542248,0.107867022567338
"result_final_linear_10",8.41,6.86734217616041,9.16743403931617,0.109081777486625
"result_final_linear_10",17.46,24.4889010613442,9.26915820680981,0.107884661982069
"result_final_linear_10",24.75,205.56211839642,9.37110834371108,0.10671096345515
"result_final_linear_10",19,85.7940333175674,9.28899082568807,0.107654320987654
"result_final_linear_10",29.99,124.332321164999,9.45927687402043,0.105716326239109
"result_final_linear_10",8,0.450484652823298,9.16334661354582,0.109130434782609
"result_final_linear_10",11.72,3.13308872314134,9.20196797865244,0.10867240598097
"result_final_linear_10",25.55,283.862546590787,9.38366523821528,0.106568166554735
"result_final_linear_10",44.85,15016.5404242146,9.81666073335707,0.101867633726201
"result_final_linear_10",10.62,18.9345415438629,9.1901784979847,0.108811814723652
"result_final_linear_10",13.34,47.8594669189956,9.21993361137118,0.108460650819294
"result_final_linear_10",10.32,12.0396865695369,9.18701852155384,0.108849241748439
"result_final_linear_10",6.06,1.61218030946599,9.14453702982634,0.109354907387694
"result_final_linear_10",0.69,5.2690200232232e-43,9.09665481991719,0.109930520592085
"result_final_linear_10",28.45,102.794462895769,9.43184814131294,0.106023759608665
"result_final_linear_10",17.79,24.7909340812039,9.27333844696115,0.107836029680088
"result_final_linear_10",36.24,1079.14207975039,9.58624007697859,0.104316185696361
"result_final_linear_10",11.11,21.2180129525907,9.19539040840816,0.108750140623242
"result_final_linear_10",44.83,6717.42915828562,9.81602732901573,0.101874206996556
"result_final_linear_10",21.97,51.9855858543455,9.32971447701946,0.10718441625016
"result_final_linear_10",7.72,2.59373888224742,9.16057814485387,0.109163415691374
"result_final_linear_10",32.57,466.277758545852,9.50843251170399,0.105169805724455
"result_final_linear_10",10.69,4.10971474056801,9.19091919482979,0.108803045571604
"result_final_linear_10",27.67,258.801628753564,9.41845929475494,0.106174478086548
"result_final_linear_10",23.09,45.0558582742417,9.3459874592913,0.106997789624236
"result_final_linear_10",27.06,103.446134698258,9.4082138066247,0.106290101453249
"result_final_linear_10",19.35,36.1630384005182,9.29361604056234,0.107600743955363
"result_final_linear_10",0.96,1.27813256349771e-05,9.0989269439953,0.109903069466882
"result_final_linear_10",30.4,107.640732620088,9.46681175190424,0.105632183908046
"result_final_linear_10",24.87,261.451303927403,9.3729727032287,0.106689737787834
"result_final_linear_10",13.44,24.9886814635244,9.22106698483041,0.108447319778189
"result_final_linear_10",3.65,5.32945012669036,9.12232531717478,0.109621172807473
"result_final_linear_10",13.85,8.27739852308993,9.22574427072178,0.108392338943703
"result_final_linear_10",9.04,7.74015555992298,9.1737937711796,0.109006156552331
"result_final_linear_10",20.02,124.623333500725,9.30259607332279,0.107496874218555
"result_final_linear_10",1.67,0.000411794336944069,9.1049668506241,0.109830163734364
"result_final_linear_10",26.27,222.625536358481,9.39522911463377,0.10643699986437
"result_final_linear_10",2.61,0.69287823036306,9.1131115020399,0.109732005339357
"result_final_linear_10",38.82,2273.55462754301,9.64740759429797,0.10365478914678
"result_final_linear_10",30.44,250.93661027975,9.46755226480836,0.105623921794135
"result_final_linear_10",4.35,1.19825511745864,9.12865050582172,0.109545216936749
"result_final_linear_10",11.34,14.9129119675428,9.19785874346419,0.108720956462892
"result_final_linear_10",29.31,569.677943737186,9.44699844977816,0.105853727542792
"result_final_linear_10",32.83,1173.98682563008,9.51362529035182,0.105112401369659
"result_final_linear_10",35.71,606.694755103765,9.57437302674689,0.10444548141235
"result_final_linear_10",33.98,682.344354623943,9.53715474401941,0.10485307482581
"result_final_linear_10",17.63,28.525384103854,9.27130701004007,0.107859657642346
"result_final_linear_10",15.89,46.808053857767,9.24976905819734,0.108110807276186
"result_final_linear_10",24.69,34.9539967532827,9.37017866918827,0.106721550922852
"result_final_linear_10",26.53,108.421113018322,9.39946778568139,0.10638900231387
"result_final_linear_10",11.97,9.46160044337883,9.20469279350872,0.108640236283085
"result_final_linear_10",29.59,178.57800264966,9.45202169360468,0.105797471950007
"result_final_linear_10",14.78,9.67461530749652,9.23653862828406,0.108265665336775
"result_final_linear_10",36.66,2754.24599166715,9.59580656890074,0.104212188190717
"result_final_linear_10",24.86,94.1870028929661,9.37281708412334,0.106691509182859
"result_final_linear_10",38.1,820.439979550535,9.62974486621033,0.103844911147011
"result_final_linear_10",7.97,17.7550905421009,9.16304910589828,0.109133978050636
"result_final_linear_10",29.36,104.558579152389,9.44789214637278,0.105843714609287
"result_final_linear_10",2.38,1.2085009664985,9.11110281490331,0.109756197500512
"result_final_linear_10",4.47,0.0312336193275604,9.12974502083413,0.109532084162043
"result_final_linear_10",23.83,115.073834707661,9.35703405238072,0.106871471708021
"result_final_linear_10",12.32,9.97431761791569,9.20853638044026,0.108594890510949
"result_final_linear_10",21.19,195.904942970651,9.3186870358984,0.107311254916889
"result_final_linear_10",30.36,573.852204689012,9.46607220530665,0.10564043653073
"result_final_linear_10",41.31,359.035661654327,9.71238498709208,0.102961322201397
"result_final_linear_10",9.58,1.3838630141192,9.17932266709981,0.108940499889405
"result_final_linear_10",3.06,0.0127339768984787,9.11707170265593,0.109684340829379
"result_final_linear_10",31.93,245.125919355044,9.4958428659115,0.105309240487733
"result_final_linear_10",22.57,272.978650520369,9.33836653963047,0.107085109130828
"result_final_linear_10",17.88,94.8164789856421,9.27448500180701,0.107822698490015
"result_final_linear_10",22.82,89.8244000269822,9.34201607436816,0.107043275459964
"result_final_linear_10",6.88,12.5587158270728,9.15238245007076,0.10926116838488
"result_final_linear_10",13.3,3.78930986959425,9.2194810718843,0.108465974625144
"result_final_linear_10",38.71,3209.53836320555,9.64467803864795,0.103684124653288
"result_final_linear_10",3.09,0.78570704141653,9.11733714672788,0.109681147456403
"result_final_linear_10",36.33,2043.17996534919,9.58827781458948,0.104294016020104
"result_final_linear_10",1.99,0.00199452655879341,9.10772032858789,0.109796959493929
"result_final_linear_10",19.45,67.5775647897344,9.29494576505885,0.107585350713842
"result_final_linear_10",3.94,6.35808007428442,9.12493350558553,0.109589839683531
"result_final_linear_10",11.47,5.9126662501673,9.19926015212602,0.108704393990738
"result_final_linear_10",35.47,209.044388244499,9.56907289874844,0.104503331783667
"result_final_linear_10",26.43,137.63833479997,9.39783352920137,0.106407503058312
"result_final_linear_10",38.92,2064.27788230806,9.64989888776542,0.103628028814669
"result_final_linear_10",37.07,1105.96466804283,9.60528725807436,0.104109327824567
"result_final_linear_10",36.21,1465.91408312854,9.58556230089559,0.104323561686785
"result_final_linear_10",26.25,262.567942141825,9.39490445859873,0.106440677966102
"result_final_linear_10",22.13,92.2700886759519,9.3320070945784,0.107158083986131
"result_final_linear_10",17.07,84.9862534937379,9.26426560614862,0.107941637525624
"result_final_linear_10",8.27,1.27800060602316,9.16603381430113,0.109098441077074
"result_final_linear_10",1.85,0.00408979632219898,9.10651326776767,0.109811512990321
"result_final_linear_10",5.03,3.5307107413892,9.13489284752414,0.109470359060756
"result_final_linear_10",35.02,701.639258427924,9.55925620807344,0.104610649430594
"result_final_linear_10",13.73,2.4281719836748,9.22437021513194,0.108408484988988
"result_final_linear_10",1.48,5.22676346161942e-10,9.10334121821407,0.109849776695087
"result_final_linear_10",28.6,142.165629400681,9.43446088794926,0.105994397759104
"result_final_linear_10",34.92,585.438954326482,9.55709586466165,0.104634296250768
"result_final_linear_10",6.04,2.35648676577629,9.14434755527873,0.109357173265219
"result_final_linear_10",37.96,2479.49271345972,9.62636544190665,0.10388136686009
"result_final_linear_10",1.99,0.0197406898356275,9.10772032858789,0.109796959493929
"result_final_linear_10",41.63,2008.76311857321,9.72120445006995,0.102867911598424
"result_final_linear_10",17.42,10.6972674767567,9.2686540360959,0.107890530394769
"result_final_linear_10",36.91,771.716335850102,9.60157058501248,0.104149627516247
"result_final_linear_10",12.79,25.7363408030637,9.21375142627731,0.108533425065933
"result_final_linear_10",12.13,9.61871281033643,9.20644566447341,0.108619551610333
"result_final_linear_10",37.02,938.287572892466,9.60412345980237,0.104121943474119
"result_final_linear_10",10.28,25.5515215300745,9.18659895150721,0.108854213107445
"result_final_linear_10",31.99,405.621519171569,9.49701167402112,0.10529627995883
"result_final_linear_10",27.42,463.127873822539,9.4142367956833,0.106222099751998
"result_final_linear_10",13.66,12.5569888006521,9.22357063498846,0.108417882788974
"result_final_linear_10",3.12,0.722747844331166,9.11760277066707,0.109677952105698
"result_final_linear_10",36.1,2255.578263809,9.58308338332334,0.104350547730829
"result_final_linear_10",41.27,2090.73462834967,9.7112904292612,0.102972926953857
"result_final_linear_10",19.42,24.1310247663863,9.29454646119775,0.10758997269794
"result_final_linear_10",3.37,1.88333697738878,9.11982332288875,0.109651247024733
"result_final_linear_10",15.19,24.5756059482867,9.24138081331997,0.10820893762528
"result_final_linear_10",33.95,112.749235654213,9.53652902107999,0.104859954579864
"result_final_linear_10",25.99,265.456716196968,9.39070192356494,0.106488312390218
"result_final_linear_10",24.03,254.808294903831,9.36006111083732,0.106836909306305
"result_final_linear_10",30.3,409.157158940449,9.46496469310157,0.105652797704448
"result_final_linear_10",22.9,89.7729892562537,9.34318952981095,0.107029831387808
"result_final_linear_10",3.21,0.0837634252124838,9.11840072351811,0.109668354168819
"result_final_linear_10",16.25,42.4105247427734,9.25414364640884,0.108059701492537
"result_final_linear_10",29.99,281.83520631046,9.45927687402043,0.105716326239109
"result_final_linear_10",28.95,391.121637914697,9.44060589954823,0.105925404644616
"result_final_linear_10",5.67,0.0517675810568642,9.14085817279739,0.109398918689706
"result_final_linear_10",32.9,581.340564637085,9.5150311968236,0.105096870342772
"result_final_linear_10",27.78,240.581426031252,9.42032766357091,0.106153420105234
"result_final_linear_10",7.03,3.70316217323348,9.15383403568193,0.109243842099602
"result_final_linear_10",39.44,4983.70434253433,9.66300740362522,0.103487450462351
"result_final_linear_10",7.31,2.36270856996717,9.15655747421662,0.109211349660158
"result_final_linear_10",1.94,0.526438166901443,9.10728880303143,0.109802161941668
"result_final_linear_10",9.87,4.81539720472615,9.18232201801214,0.108904915122601
"result_final_linear_10",43.72,13567.9408169698,9.78170189098999,0.102231698649609
"result_final_linear_10",5.58,6.03903738632771,9.14001393944088,0.109409023511968
"result_final_linear_10",13.35,5.43914072628515,9.22004681847202,0.108459319099827
